followers_count,following_count,tweet_count,account_age_days,listed_count,verified,default_profile,default_profile_image,geo_enabled,description_length,avg_tweets_per_day,avg_retweet_ratio,label
1801,1800,3507,446,5,0.0,0.0,0,1,94,11.662056670893673,0.4055749036883628,0.0
443,4447,47762,207,2,0.0,1.0,1,1,28,193.52509234983916,0.7690459536016259,1.0
4676,529,4976,1705,78,0.0,0.0,0,0,132,18.190619411813895,0.1925533593144504,0.0
2123,1141,7146,629,74,0.0,0.0,0,1,79,3.0775009093809054,0.33718676613535004,0.0
265,1633,236,1464,90,0.0,0.0,0,1,90,9.69466561893544,0.16170378443676015,0.0
1583,801,559,1949,30,0.0,0.0,0,1,133,19.246612848996666,0.22943604233993853,0.0
4367,1111,5981,3270,8,0.0,0.0,0,1,136,5.458494341493006,0.3305977627376191,0.0
389,4588,24185,248,3,0.0,1.0,0,0,41,182.38409632046088,0.8808945529102873,1.0
1575,1685,588,1449,61,0.0,0.0,0,1,63,11.985435579352774,0.2043384564415797,0.0
3406,251,7243,942,22,0.0,0.0,0,1,72,19.637847569227645,0.46338940917743343,0.0
794,982,1904,1393,61,0.0,0.0,0,0,53,6.966170139373474,0.40989423788486057,0.0
389,2420,17198,95,1,0.0,1.0,1,1,30,169.48586516359236,0.8727725466237912,1.0
179,1097,37736,44,4,0.0,1.0,1,0,0,147.6446584806966,0.7612870049743627,1.0
236,1903,39679,201,4,0.0,1.0,1,0,23,68.87298399195285,0.7612830412086283,1.0
1825,1671,9108,3169,87,0.0,0.0,1,0,84,4.2360462632036455,0.11535618542971755,0.0
4190,1936,8574,860,65,0.0,0.0,0,1,114,18.025248638059928,0.1663074661927008,0.0
32,864,41096,207,3,0.0,1.0,1,0,34,63.680843059724815,0.9262488064930812,1.0
3262,168,5733,1565,11,0.0,0.0,0,1,106,1.0820033806696312,0.4038887193206059,0.0
98,3693,13316,137,4,0.0,1.0,1,0,32,142.59970975596673,0.8481926799357555,1.0
1749,1615,254,425,2,0.0,0.0,0,0,114,14.45595627864012,0.10868947197604575,0.0
2399,1568,9374,1435,79,0.0,0.0,0,1,119,9.665445525898395,0.30310594676757285,0.0
1369,874,4103,931,7,0.0,0.0,0,1,102,13.169013336594917,0.2597256037545429,0.0
3266,737,7299,502,28,0.0,0.0,0,1,53,4.755427830716007,0.2837249221708058,0.0
4222,686,594,970,87,0.0,0.0,0,1,117,6.863541593066156,0.21466150318998106,0.0
321,686,30825,271,4,0.0,1.0,1,0,33,113.6870145902987,0.8745673079869271,1.0
135,1511,2936,123,3,0.0,1.0,1,1,18,31.33602343759395,0.895033462298773,1.0
3158,185,8033,3500,35,0.0,0.0,0,1,93,14.248932675880596,0.4338369818541492,0.0
3316,1550,1555,3620,88,0.0,0.0,0,0,114,2.38685246175714,0.4722535969357309,0.0
224,3778,29552,65,0,0.0,1.0,0,0,27,26.13761510001558,0.802256780228662,1.0
1767,1566,1949,2169,82,0.0,0.0,0,0,127,5.245785717341382,0.27561228700143114,0.0
999,317,7123,2458,69,0.0,0.0,0,1,126,11.450761437453613,0.26266696273132084,0.0
354,2444,34988,212,1,0.0,1.0,1,0,4,90.58819794342118,0.9324985456049139,1.0
3033,364,591,1526,57,0.0,0.0,0,1,66,7.645971019368316,0.20250193800215965,0.0
4885,145,1993,2528,99,0.0,0.0,0,1,115,14.76354233880931,0.4151954188478908,0.0
427,2450,2079,105,2,0.0,1.0,1,1,16,161.86592251422397,0.8262192003588998,1.0
1819,1213,5457,3443,9,0.0,0.0,0,0,88,15.786810955058408,0.23742177282766197,0.0
1176,1169,6180,3024,98,0.0,0.0,0,1,86,2.055510964721586,0.2705528673231368,0.0
4037,1202,4693,1772,58,0.0,0.0,0,0,58,15.9808843723739,0.21240382681679004,0.0
1195,284,2936,1636,5,0.0,0.0,0,0,122,11.125556917392892,0.3200406320864225,0.0
314,1501,10752,188,1,0.0,1.0,1,1,37,41.890180692296184,0.753683375596057,1.0
296,684,30059,201,4,0.0,1.0,0,0,17,123.19863750003144,0.8677326982385272,1.0
3574,120,2005,3146,64,0.0,0.0,0,1,71,9.081882222974066,0.3150363316016024,0.0
3294,1011,4697,2873,98,0.0,0.0,0,1,111,4.73489072329208,0.1736971460996104,0.0
3440,1941,2698,2675,73,0.0,0.0,0,0,93,6.7686096402574165,0.16380992424107554,0.0
2062,691,5720,3202,6,0.0,0.0,0,1,71,6.032642473161443,0.1638360577322972,0.0
182,4148,32973,245,1,0.0,1.0,1,1,41,76.73216519286001,0.8585120941090912,1.0
4719,738,7285,602,82,0.0,0.0,0,1,101,6.173415735343051,0.1601055721849719,0.0
4428,327,8004,446,53,0.0,0.0,0,1,103,3.3964833948137403,0.48259419607565,0.0
2197,181,6412,1457,7,0.0,0.0,0,1,79,17.81340012467899,0.2371492774320245,0.0
372,2794,4880,119,1,0.0,1.0,1,1,33,104.67442568806578,0.8874906804300067,1.0
1743,1015,8090,2119,42,0.0,0.0,0,1,125,2.9654645803778026,0.2212431947043878,0.0
1403,587,3771,1036,1,0.0,0.0,0,1,84,10.64869242727201,0.2684977622476452,0.0
1420,999,4803,3081,35,0.0,0.0,0,1,97,8.264829045042038,0.10736564624825201,0.0
4575,428,2278,3435,84,0.0,0.0,0,0,137,11.192922436772067,0.22021904761774494,0.0
3754,1926,3141,1060,74,0.0,0.0,0,1,67,7.869398601110114,0.24502018207551474,0.0
106,3208,18632,65,1,0.0,1.0,0,0,42,179.40783707297035,0.8640909527002517,1.0
1188,1029,9529,3388,36,0.0,0.0,0,1,93,2.2490027057170066,0.14580289441546565,0.0
4839,1230,7695,3007,27,0.0,0.0,0,1,72,6.107086675324693,0.2575930096004787,0.0
1345,974,2740,3212,18,0.0,0.0,0,1,89,18.269070781966086,0.46883889717555727,0.0
3808,782,5842,2742,65,0.0,0.0,0,0,54,14.030064180528354,0.4732497140920966,0.0
3958,1345,5537,2459,39,0.0,0.0,0,1,119,8.094459736416674,0.1276009613895487,0.0
3931,1648,6707,660,29,1.0,0.0,0,0,106,15.719676095394705,0.24924752721863738,0.0
4856,822,183,1295,45,0.0,0.0,0,1,135,9.680554895397135,0.4918039760226409,0.0
2230,1799,2054,1602,81,0.0,0.0,0,0,90,6.275924841238797,0.21028022974283736,0.0
196,3101,41437,241,2,0.0,1.0,1,1,13,62.33064304243012,0.9260351872260749,1.0
4873,263,390,1381,55,0.0,0.0,0,1,74,11.110531193736321,0.12511746197411672,0.0
412,4399,1739,223,1,0.0,1.0,1,0,15,97.74652184226606,0.7387649303531033,1.0
3241,1600,2431,1656,98,0.0,0.0,0,1,140,6.527612442699187,0.16450398482235162,0.0
202,4559,39727,52,0,0.0,1.0,1,0,49,98.17251849745348,0.9119044463072181,1.0
3625,1235,5051,1197,82,0.0,0.0,0,0,105,9.185956391239365,0.3135677306446365,0.0
479,1756,30863,163,4,0.0,1.0,1,0,44,199.7886907125647,0.9059780318641573,1.0
298,3187,27756,252,0,0.0,1.0,1,1,10,103.86790099419662,0.7780404234983913,1.0
4641,1787,1131,594,12,0.0,0.0,0,0,79,2.992581031310396,0.3668156237294228,0.0
236,3415,4749,80,3,0.0,1.0,1,0,1,43.36500055985829,0.8710300676764697,1.0
2051,401,3334,1773,10,0.0,0.0,0,1,62,11.12381762714433,0.12166025447932204,0.0
468,4481,45866,100,1,0.0,1.0,1,0,41,49.07430601386703,0.8127185578505599,1.0
4168,727,82,2111,71,0.0,0.0,0,1,130,2.3410214550403854,0.15421974751676104,0.0
2044,219,2292,1877,57,0.0,0.0,0,0,62,18.194036207289958,0.18042041869467226,0.0
3456,1136,8725,2261,16,0.0,0.0,0,1,122,2.3989039291847316,0.19429741739547063,0.0
711,1017,7387,1953,92,0.0,0.0,0,1,77,6.839659431213573,0.20693271133705216,0.0
1830,1333,8242,2604,13,0.0,0.0,0,1,73,3.1566075200408004,0.4110763509573453,0.0
2067,1919,9934,1288,56,0.0,0.0,0,1,148,17.495443591523014,0.3582057069286081,0.0
320,1422,44162,134,1,0.0,1.0,0,0,25,101.14749406256166,0.8672001497583502,1.0
3781,1621,6760,366,78,0.0,0.0,0,0,139,12.112402866309393,0.3154703565945814,0.0
501,1944,2706,959,86,0.0,0.0,0,1,61,12.296846503278408,0.29912614839613316,0.0
3425,838,8764,1346,13,0.0,0.0,0,1,106,6.25645444868456,0.3992112250571346,0.0
263,1580,45220,161,2,0.0,1.0,0,0,47,71.2220078143733,0.7601120313520198,1.0
3929,1281,177,1641,82,0.0,0.0,0,1,110,7.73747702141652,0.25374606253666776,0.0
4118,1534,9091,644,4,1.0,0.0,0,1,120,10.632678149074957,0.45254761572362734,0.0
874,1346,679,571,14,0.0,0.0,1,1,55,16.403778692682728,0.39276394496885636,0.0
4580,140,7188,1490,76,0.0,0.0,0,0,85,14.891056738795585,0.33901746514301057,0.0
2731,1692,6731,3098,92,0.0,0.0,0,0,88,16.426876497472826,0.1434032964393072,0.0
349,2407,4782,280,3,0.0,1.0,0,1,14,101.82729925184961,0.7570384320647697,1.0
3081,1651,329,1668,29,0.0,0.0,0,1,157,4.7044632706091,0.4863790967795937,0.0
4316,1720,667,1800,53,0.0,0.0,0,0,105,15.886362667616202,0.498922581975218,0.0
1196,903,9075,2528,98,0.0,0.0,0,1,112,14.539878847132577,0.17459874444917783,0.0
2561,806,2650,750,34,0.0,0.0,0,1,99,13.759004457534722,0.16838242216153393,0.0
617,439,5158,3499,54,0.0,0.0,0,0,58,18.364935673371324,0.2445463043787678,0.0
637,372,1260,2364,48,0.0,0.0,1,1,123,18.56374566387226,0.20332583667605553,0.0
965,1277,7056,525,3,0.0,0.0,0,0,64,17.865896613102066,0.16009689609857683,0.0
2060,1062,7939,3293,97,0.0,0.0,0,0,86,6.90557542040515,0.3829418019266423,0.0
2892,960,8507,1921,45,0.0,0.0,0,1,159,16.810016511036913,0.39098503143053176,0.0
169,3923,6974,43,3,0.0,1.0,1,0,33,166.64561230160277,0.9174434498958804,1.0
871,928,4913,1666,26,0.0,0.0,0,1,136,2.6713091104364124,0.37337624195637187,0.0
1935,739,1452,2752,13,0.0,0.0,0,1,108,13.334099629568145,0.42046897505923386,0.0
3102,1339,3658,1283,80,0.0,0.0,0,1,133,13.443802566787202,0.2586928666000716,0.0
494,1151,3580,295,1,0.0,1.0,1,0,46,21.741056992445458,0.896457080972566,1.0
3167,1758,3346,2361,79,0.0,0.0,0,1,78,2.898359638488297,0.22706608913577542,0.0
273,4617,26345,252,1,0.0,1.0,0,0,25,113.70261923657857,0.7024501317334927,1.0
207,1435,2627,61,1,0.0,1.0,1,0,40,186.52786731029784,0.8634803424814378,1.0
3580,1794,5043,2874,6,0.0,0.0,0,1,67,3.5398461289035437,0.33724121835757404,0.0
4623,1397,1692,2641,95,0.0,0.0,1,1,108,15.371101110996518,0.2961361767543663,0.0
2407,400,7699,1791,3,0.0,0.0,0,1,144,7.853780671275766,0.47590049499456266,0.0
1438,511,4987,1280,18,0.0,0.0,0,0,61,17.600199501309163,0.44729182108950016,0.0
3471,193,1401,2016,39,0.0,0.0,0,0,157,4.978541553902808,0.28780522059130964,0.0
2015,743,8512,762,39,0.0,0.0,0,0,84,5.607513582784068,0.3682218887265156,0.0
4278,843,5119,1146,1,0.0,0.0,1,1,158,9.074526779633704,0.23073929723572598,0.0
2302,855,8982,1539,35,0.0,0.0,0,1,90,8.143725245850312,0.4559985692468148,0.0
735,745,561,3378,66,0.0,0.0,0,1,61,16.600499449904067,0.14641492560672772,0.0
3538,1710,7523,962,58,0.0,0.0,0,1,152,2.4666700370505295,0.24473735396797125,0.0
3488,702,655,1518,54,0.0,0.0,0,1,127,5.644217246173936,0.15308374377098574,0.0
90,2716,19771,166,3,0.0,1.0,1,1,13,149.4688493124588,0.7762032836536088,1.0
945,828,8488,511,1,0.0,0.0,0,1,71,1.05511705169173,0.14793906281266125,0.0
4690,977,3927,952,76,0.0,0.0,1,0,91,3.574475646766005,0.3960158029351467,0.0
1569,523,8071,2709,73,0.0,0.0,0,1,86,16.361694218664006,0.2538447606639378,0.0
4592,964,3705,2558,9,0.0,0.0,0,1,79,2.5945285247119023,0.37402606522823445,0.0
77,2039,17608,68,2,0.0,1.0,1,0,28,106.60232420654869,0.7952089700457022,1.0
2702,1297,6809,3058,8,0.0,0.0,0,0,79,19.37277287646618,0.2754832519437136,0.0
1825,893,7559,2230,70,0.0,0.0,0,1,122,12.678016469621934,0.3024625487225535,0.0
2322,1541,4991,3590,8,0.0,0.0,0,1,128,1.8305881753300715,0.12294793490628382,0.0
3787,1237,3611,1057,20,0.0,0.0,0,0,110,12.089693500693281,0.14744984433586517,0.0
348,3662,31328,106,0,0.0,1.0,1,1,12,166.74354939252098,0.8347977176806329,1.0
4611,1160,8393,1778,62,1.0,0.0,1,0,115,13.640218228907955,0.3826100071047891,0.0
315,1926,6202,378,35,0.0,0.0,0,0,113,12.246135142726928,0.46979652605018607,0.0
3618,1407,2148,2533,86,0.0,0.0,0,1,150,14.249054662186216,0.1245437563913911,0.0
890,133,9459,996,12,0.0,0.0,0,1,128,8.886990893814318,0.24934031489296948,0.0
4809,242,5740,397,8,0.0,0.0,0,0,84,8.123780106496241,0.3816492035671645,0.0
59,2023,13070,293,0,0.0,1.0,1,0,39,91.20785273296892,0.7488217877540023,1.0
357,2570,34434,218,1,0.0,1.0,1,1,38,109.87672665462408,0.9162084536441212,1.0
4382,402,186,811,7,0.0,0.0,0,0,50,16.83854704944109,0.48813530052121534,0.0
3324,1463,6504,1466,4,0.0,0.0,0,1,67,11.222817197497093,0.4828713271743428,0.0
1381,1314,8662,2125,27,0.0,0.0,0,0,143,7.836003794714953,0.17326421151960703,0.0
3404,536,4507,2642,11,0.0,0.0,0,1,128,6.492712442454981,0.23456141186991544,0.0
2713,160,1127,727,22,0.0,0.0,0,1,95,5.795551785664092,0.1096483307035125,0.0
82,3464,18948,291,3,0.0,1.0,1,1,13,127.08827182952714,0.7408627772452316,1.0
1992,252,6794,1733,62,0.0,0.0,0,1,106,16.437836957895442,0.387261327266491,0.0
1699,1193,4125,422,18,0.0,0.0,0,0,70,17.96436837583358,0.4020243694413338,0.0
163,810,46890,264,3,0.0,1.0,0,0,22,73.45477232328265,0.9128115308764689,1.0
3328,255,6174,1936,72,0.0,0.0,0,1,102,15.718404979055682,0.3503570234364949,0.0
473,1232,38755,187,3,0.0,1.0,0,0,48,105.39617497198375,0.9458046411990527,1.0
500,238,8418,2897,52,0.0,0.0,0,1,153,5.321316959708607,0.15046439292495584,0.0
4695,111,9773,2659,87,0.0,0.0,0,0,115,6.231809902125809,0.34952850972555394,0.0
1238,1710,9094,1876,98,0.0,0.0,0,1,64,6.839369129709054,0.12839846422662304,0.0
3290,453,7287,630,70,0.0,0.0,0,1,129,14.192078002416801,0.2752895163647174,0.0
413,900,5815,2804,37,0.0,0.0,0,1,123,18.099641994309646,0.23404287698197793,0.0
2762,334,9549,1680,1,0.0,0.0,0,1,134,13.280006859463839,0.10680860231521733,0.0
3667,1712,8462,1689,49,0.0,0.0,0,1,157,3.6569270427018745,0.16128656744156827,0.0
3780,1243,8533,524,18,0.0,0.0,0,1,152,4.097016943424732,0.2312481098940666,0.0
4277,147,2397,3446,31,0.0,0.0,0,1,83,16.444698857465646,0.18248641836577906,0.0
1968,1177,7640,2939,55,0.0,0.0,0,1,104,19.899009381532228,0.17590354784557094,0.0
218,1686,35714,28,3,0.0,1.0,1,1,39,194.62771326650991,0.712315183677683,1.0
3111,433,3934,3018,50,0.0,0.0,0,0,87,8.581951686026448,0.36349085540402626,0.0
450,3012,32406,89,1,0.0,1.0,1,0,30,132.1074061144755,0.7821247299244569,1.0
4258,868,5988,3492,51,1.0,0.0,0,1,88,19.110055571840622,0.11077135568785645,0.0
289,1823,3415,3506,54,0.0,0.0,0,0,61,9.253361534482789,0.32238785677778337,0.0
3387,1925,8873,2094,75,0.0,0.0,0,1,100,14.597021655344975,0.4998514299959502,0.0
201,1598,5575,32,0,0.0,1.0,1,0,48,27.223182034086044,0.9421915098920483,1.0
1610,1435,8053,604,63,0.0,0.0,0,0,64,11.383999618524212,0.25227910775928386,0.0
110,497,1064,586,33,0.0,0.0,0,1,154,18.358850902183885,0.24176946183115972,0.0
367,513,9303,443,66,0.0,0.0,0,0,140,7.178820716855753,0.14846331255696948,0.0
3675,540,6146,2328,81,0.0,0.0,0,1,102,17.345790510255334,0.40573521144922864,0.0
2852,1632,3582,2778,94,0.0,0.0,0,0,151,11.915859863150628,0.22112453346227512,0.0
1965,715,1391,2502,5,0.0,0.0,0,1,105,15.368313226511196,0.42333384626348614,0.0
1791,926,9753,3264,40,0.0,0.0,0,1,124,6.34879379256749,0.30005486818794136,0.0
2143,883,8235,2152,18,0.0,0.0,0,0,129,12.09429627750434,0.3838784890816702,0.0
327,4634,35881,26,1,0.0,1.0,1,0,20,115.60767156186547,0.9014247963338204,1.0
4592,1391,9758,2776,17,0.0,0.0,0,1,77,18.521305903372735,0.1877531129895497,0.0
244,552,47736,289,4,0.0,1.0,1,0,36,177.20143536882796,0.8965792861748154,1.0
3768,915,1958,3628,64,0.0,0.0,0,1,143,9.755400287752472,0.4561573006092575,0.0
339,1433,14929,229,4,0.0,1.0,0,1,31,155.7563358593631,0.7166104079544751,1.0
1518,1872,8591,2098,17,0.0,0.0,0,1,148,18.099713445514833,0.41139379399585885,0.0
2858,1219,9233,1166,19,0.0,0.0,0,1,55,5.380995125561554,0.11701841963320687,0.0
1183,272,6395,1182,90,0.0,0.0,0,1,133,4.787064724672027,0.4896350650995679,0.0
3756,1775,4663,371,54,0.0,0.0,1,1,90,11.643692497899146,0.3320197514513059,0.0
4939,1236,7598,2781,7,0.0,0.0,0,1,123,6.843269869432021,0.21266831984058748,0.0
484,1344,18322,242,0,0.0,1.0,1,0,35,133.4080497154436,0.825680327238681,1.0
633,562,2990,379,22,0.0,0.0,0,1,132,14.755904299752519,0.41659220556096466,0.0
3791,310,6664,2573,12,0.0,0.0,0,1,110,16.979022642181356,0.22088210728387053,0.0
631,1287,9622,3160,77,0.0,0.0,0,1,61,1.199802433377044,0.29714336795845775,0.0
3750,541,2945,1745,1,0.0,0.0,0,1,150,15.411673679605101,0.4572091567402605,0.0
2489,1272,5159,3339,32,0.0,0.0,0,1,111,10.519943339741442,0.16334873847441672,0.0
294,2826,28812,256,1,0.0,1.0,1,1,49,118.2399473730099,0.8438667222132468,1.0
415,1760,7794,20,0,0.0,1.0,1,0,45,187.3455497597802,0.767989278727582,1.0
646,839,7864,782,54,0.0,0.0,0,1,105,5.312386675145405,0.24083990408483982,0.0
638,770,2373,2788,76,1.0,0.0,0,1,150,7.523230640727488,0.2643335192537047,0.0
230,1143,1703,2415,95,0.0,0.0,0,1,153,16.474326272699265,0.17206138350689149,0.0
4242,1140,8425,2897,74,0.0,0.0,0,1,60,8.637893005085937,0.3246606608079557,0.0
341,2289,3513,157,1,0.0,1.0,0,0,31,30.645094162806608,0.8628457927890036,1.0
3228,1029,4151,2751,74,0.0,0.0,0,0,102,9.7964949657355,0.37451593902674263,0.0
1312,1975,5976,752,7,0.0,0.0,0,0,62,15.091269157848595,0.4707981669375495,0.0
156,4626,40390,44,3,0.0,1.0,1,0,28,84.99074569007513,0.7689699699292526,1.0
3709,175,6300,2019,3,0.0,0.0,0,0,134,14.712587350222615,0.12240405093094009,0.0
4419,130,8072,1021,95,0.0,0.0,0,1,75,13.025411539575247,0.2850843040290323,0.0
4830,245,9624,490,31,0.0,0.0,0,0,142,18.799662697252487,0.1944973177975049,0.0
4194,618,8018,1684,73,0.0,0.0,0,1,81,4.217832484727461,0.12184808937602312,0.0
82,1909,37113,234,3,0.0,1.0,1,0,27,113.64600523041689,0.8112999115676586,1.0
1737,1128,2067,1261,32,0.0,0.0,0,0,152,5.426029652316137,0.28218465004012094,0.0
1595,229,1807,2625,66,0.0,0.0,0,1,87,19.92980157237188,0.4507203222186419,0.0
480,2926,30631,297,4,0.0,1.0,1,0,31,130.6363938469227,0.7442043394449481,1.0
2355,1269,8386,1638,39,0.0,0.0,0,1,50,10.49357083982585,0.3293639451261117,0.0
2442,1411,1185,3066,8,0.0,0.0,0,1,158,13.8242917953452,0.287340056914145,0.0
461,1290,34560,28,0,0.0,1.0,0,0,3,135.39553111273852,0.9206382158712753,1.0
4988,1251,4392,669,0,0.0,0.0,0,1,129,1.319602633376198,0.40111003206295426,0.0
2847,1769,9738,1568,23,0.0,0.0,0,1,97,9.032927631487249,0.30908828656970977,0.0
2248,1106,3199,2714,37,0.0,0.0,0,1,104,15.502756940523025,0.2668266773558008,0.0
2745,273,6194,3409,2,0.0,0.0,0,1,105,4.133399009689319,0.12446071392270258,0.0
197,4601,25931,281,1,0.0,1.0,1,1,42,91.23874979006688,0.7320620514112661,1.0
311,1404,8485,652,34,0.0,0.0,0,1,93,10.711691159780823,0.38703267419099885,0.0
457,3247,40643,74,4,0.0,1.0,1,0,38,76.32528871793949,0.8298973195835642,1.0
3325,105,9027,482,46,0.0,0.0,0,1,62,5.093068900829625,0.2939552701678539,0.0
1596,979,3471,3169,41,0.0,0.0,0,1,105,19.600997094094563,0.18004156606716887,0.0
486,686,3509,262,1,0.0,1.0,1,0,43,44.066482779740596,0.8569104503600432,1.0
3822,1903,3639,3219,10,0.0,0.0,0,1,143,19.99745527275658,0.17312744356922488,0.0
21,3377,22400,102,1,0.0,1.0,1,0,17,134.4130500504251,0.7987751882536973,1.0
596,1154,808,1868,46,0.0,0.0,0,1,77,7.2818287895339004,0.34346407894676034,0.0
4743,727,5473,982,24,0.0,0.0,0,1,99,7.820784596726817,0.3319000341329428,0.0
1316,1561,1891,2201,6,0.0,0.0,1,1,87,10.470343625369173,0.36757632103130944,0.0
4295,1852,6819,1108,19,0.0,0.0,0,1,83,10.450116060335613,0.4864155120612107,0.0
2013,1556,9828,1281,77,0.0,0.0,0,1,94,11.500641351278583,0.25676772661252256,0.0
4733,1116,3001,1322,1,0.0,0.0,0,1,74,19.636644989626884,0.40550773828158804,0.0
167,1823,4007,1790,85,0.0,0.0,0,0,68,16.376183736817744,0.3302346759712081,0.0
1710,1744,2994,2062,35,0.0,0.0,0,0,135,8.62827392167475,0.2046526443163661,0.0
397,3056,1924,232,3,0.0,1.0,1,0,19,60.382493546917615,0.8438994371916988,1.0
3965,829,9508,3343,37,0.0,0.0,0,0,56,15.674493423260737,0.2493721872969777,0.0
390,4631,42034,265,2,0.0,1.0,1,0,21,150.53607138723567,0.9399340561055968,1.0
1921,293,5029,1175,95,0.0,0.0,0,0,50,6.757699613237017,0.19290707066560847,0.0
1511,1016,7527,1927,48,0.0,0.0,0,1,87,16.647227452823614,0.24762225992348552,0.0
578,1623,1576,1907,20,0.0,0.0,0,0,86,10.843571426245827,0.17414892773214397,0.0
424,1050,5288,2830,45,0.0,0.0,0,1,78,13.710501139585366,0.14029789164539,0.0
606,1833,1407,2720,85,0.0,0.0,0,1,76,10.471272482509406,0.10611493838235418,0.0
3031,243,3505,2629,75,0.0,0.0,0,1,114,3.717543561153854,0.17479663864608164,0.0
349,2878,13067,205,0,0.0,1.0,1,0,29,111.99877517257121,0.937556151398358,1.0
852,1050,391,1633,11,0.0,0.0,0,0,76,13.855141074764205,0.2509727033775834,0.0
192,4740,38825,253,3,0.0,1.0,1,0,42,127.30364986308713,0.8785121998456208,1.0
389,411,2141,1499,32,0.0,0.0,0,1,67,3.7622363663523233,0.3729934745218756,0.0
3091,1879,1802,2885,98,0.0,0.0,0,0,122,10.115447278116031,0.30336369849582,0.0
1084,239,4196,1126,23,0.0,0.0,0,1,99,17.186105428857335,0.45198163817732506,0.0
45,3157,1463,65,2,0.0,1.0,1,1,24,136.78375242419995,0.7017476963497935,1.0
338,407,6799,673,21,1.0,0.0,0,1,137,6.1381268861937635,0.4948297354011637,0.0
3661,1620,8578,1550,18,0.0,0.0,1,1,93,9.949938118832693,0.4221943252278565,0.0
343,4562,20558,217,4,0.0,1.0,1,0,31,82.97324966547069,0.7282209546229619,1.0
174,865,5758,238,0,0.0,1.0,1,0,6,199.3881641698839,0.7092089542758258,1.0
2300,314,5677,1505,9,0.0,0.0,0,1,110,19.694166421335396,0.24497192741192975,0.0
4582,212,2974,1897,12,0.0,0.0,0,0,128,5.682471215818009,0.22409878422559554,0.0
4939,716,2352,2927,82,0.0,0.0,0,1,94,3.582009437764127,0.11675154281683633,0.0
2712,1606,9990,3556,88,0.0,0.0,0,1,138,16.652411751464896,0.21394034950010968,0.0
4322,749,4520,2601,80,0.0,0.0,0,0,138,18.476065347619503,0.2399569676257364,0.0
1798,834,9047,2510,45,0.0,0.0,0,1,119,5.417900209531436,0.21089565920143333,0.0
3381,473,8147,609,18,0.0,0.0,0,1,100,19.328336937716035,0.22160290168425056,0.0
1483,456,3490,3166,59,0.0,0.0,0,1,116,5.122651690804083,0.4720684747627416,0.0
860,728,3327,2991,37,1.0,0.0,0,0,90,10.75522665768763,0.43062128456027615,0.0
1952,496,2315,3324,31,0.0,0.0,0,1,134,12.278630567535641,0.22152184423301954,0.0
48,1268,48636,35,3,0.0,1.0,0,0,16,170.34445079939027,0.813862411160035,1.0
182,3764,8382,195,2,0.0,1.0,0,0,29,129.19200532572478,0.7029946723675411,1.0
432,1974,42679,125,3,0.0,1.0,0,0,23,137.37184754335,0.8804213998269244,1.0
3799,1408,1828,3408,49,0.0,0.0,0,1,96,5.256406345314905,0.3839642605403888,0.0
1536,1486,2617,598,72,0.0,0.0,0,1,85,8.741135353661976,0.38537325410457857,0.0
313,3047,31024,143,0,0.0,1.0,1,0,34,105.23154579339162,0.7098988929497694,1.0
1994,1610,2256,3090,23,0.0,0.0,0,1,129,12.236886351096938,0.2915917330323551,0.0
2476,515,2057,3316,6,0.0,0.0,0,1,84,1.017900809779233,0.32827050042980477,0.0
2346,1953,2771,3468,39,0.0,0.0,0,1,138,1.3191920683129807,0.3969047522465108,0.0
3808,1745,1002,547,38,0.0,0.0,0,1,104,17.537905534607624,0.4738331237451776,0.0
372,1108,8333,3629,53,0.0,0.0,0,0,86,18.17289972492857,0.15729171043570803,0.0
320,990,32358,135,0,0.0,1.0,1,1,4,129.20267831443243,0.7432841978184581,1.0
314,4219,34332,275,4,0.0,1.0,0,1,29,152.91651822371898,0.9473166863046043,1.0
2804,917,5961,1538,96,0.0,0.0,0,1,80,8.426453413156544,0.3289061492725672,0.0
3235,257,8074,973,31,0.0,0.0,0,0,121,13.936849615476708,0.14937117452997786,0.0
4726,752,9698,2929,4,0.0,0.0,0,0,137,16.962488631397473,0.28461868851334515,0.0
3104,1182,2383,985,59,0.0,0.0,0,0,102,1.4145246116813979,0.10542393863217381,0.0
2276,1735,6693,2827,19,0.0,0.0,0,1,132,11.48129864968221,0.4353716881106172,0.0
3871,287,2799,2436,82,0.0,0.0,0,1,140,4.5753118680561595,0.3144595573386576,0.0
10,542,22395,151,3,0.0,1.0,1,0,43,43.97934692722219,0.9437436406507276,1.0
231,4732,23368,292,3,0.0,1.0,0,0,35,105.86110274439123,0.8068805386400634,1.0
1060,673,6571,431,13,0.0,0.0,0,1,76,19.007221282440288,0.10634079398404808,0.0
3301,1037,2714,1085,0,1.0,0.0,0,1,93,8.938113312570444,0.3612757480758384,0.0
4972,163,7643,1347,7,0.0,0.0,0,1,123,10.041736240170362,0.4217734715239724,0.0
3585,756,9516,2343,91,0.0,0.0,1,1,130,18.64700249239604,0.18770385964738565,0.0
160,1949,7221,29,1,0.0,1.0,0,0,32,104.20215868505748,0.7389837878290195,1.0
4752,383,9791,480,27,0.0,0.0,0,1,129,12.147090855641407,0.2567683555497746,0.0
1228,171,1403,531,64,0.0,0.0,0,0,152,12.00147142251377,0.3120339116903692,0.0
468,4297,41056,258,3,0.0,1.0,1,1,23,174.2048845987816,0.9229596143361956,1.0
